0.0,1190
0.5,2094
1.0,2708
1.5,3083
2.0,3311
2.5,3492
3.0,3875
3.5,4072
4.0,4412
4.5,4711
5.0,5019
5.5,5486
6.0,5660
6.5,6108
7.0,6340
7.5,6721
8.0,6951
8.5,7155
9.0,7539
9.5,7736
10.0,7897
10.5,8017
11.0,8160
11.5,8260
12.0,8312
12.5,8366
13.0,8415
13.5,8494
14.0,8562
14.5,8613
15.0,8681
15.5,8743
16.0,8841
16.5,8976
17.0,9114
17.5,9328
18.0,9397
18.5,9489
19.0,9577
19.5,9756
20.0,9956
20.5,10072
21.0,10115
21.5,10221
22.0,10339
22.5,10435
23.0,10508
23.5,10642
24.0,10716
24.5,10810
25.0,10886
25.5,11003
26.0,11108
26.5,11289
27.0,11494
27.5,11597
28.0,11777
28.5,12057
29.0,12284
29.5,12510
30.0,12794
30.5,13059
31.0,13318
31.5,13640
32.0,13800
32.5,14028
33.0,14282
33.5,14484
34.0,14657
34.5,14789
35.0,14853
35.5,14906
36.0,15021
36.5,15061
37.0,15122
37.5,15141
38.0,15195
38.5,15232
39.0,15292
39.5,15362
40.0,15418
40.5,15494
41.0,15554
41.5,15654
42.0,15748
42.5,15921
43.0,16037
43.5,16142
44.0,16262
44.5,16395
45.0,16501
45.5,16642
46.0,16829
46.5,16996
47.0,17099
47.5,17236
48.0,17445
48.5,17590
49.0,17670
49.5,17729
50.0,17905
50.5,18059
51.0,18286
51.5,18417
52.0,18610
52.5,18865
53.0,19062
53.5,19323
54.0,19549
54.5,19833
55.0,20068
55.5,20284
56.0,20497
56.5,20700
57.0,20915
57.5,21146
58.0,21279
58.5,21418
59.0,21505
59.5,21572
60.0,21686
60.5,21725
61.0,21783
61.5,21840
62.0,21884
62.5,21924
63.0,21942
63.5,21987
64.0,22030
64.5,22142
65.0,22270
65.5,22331
66.0,22396
66.5,22470
67.0,22552
67.5,22621
68.0,22740
68.5,22832
69.0,22945
69.5,23108
70.0,23194
70.5,23313
71.0,23487
71.5,23630
72.0,23725
72.5,23762
73.0,23953
73.5,24077
74.0,24171
74.5,24320
75.0,24436
75.5,24561
76.0,24733
76.5,24990
77.0,25155
77.5,25322
78.0,25528
78.5,25854
79.0,26027
79.5,26210
80.0,26553
80.5,26769
81.0,26951
81.5,27208
82.0,27312
82.5,27370
83.0,27455
83.5,27506
84.0,27574
84.5,27651
85.0,27669
85.5,27736
86.0,27793
86.5,27821
87.0,27948
87.5,27991
88.0,28110
88.5,28332
89.0,28388
89.5,28505
90.0,28562
90.5,28623
91.0,28790
91.5,28872
92.0,28942
92.5,29054
93.0,29130
93.5,29202
94.0,29353
94.5,29406
95.0,29606
95.5,29649
96.0,30457
96.5,31067
97.0,31842
97.5,32619
98.0,33368
98.5,33857
99.0,34304
99.5,34794
100.0,35498
100.5,36281
101.0,37002
101.5,37921
102.0,38714
102.5,39736
103.0,40388
103.5,41080
104.0,42022
104.5,42634
105.0,43503
105.5,44261
106.0,44748
106.5,45063
107.0,45472
107.5,45924
108.0,46101
108.5,46483
109.0,46668
109.5,46886
110.0,47045
110.5,47230
111.0,47313
111.5,47466
112.0,47616
112.5,47848
113.0,48124
113.5,48612
114.0,49024
114.5,49519
115.0,50033
115.5,50341
116.0,50693
116.5,51049
117.0,51461
117.5,51970
118.0,52427
118.5,52929
119.0,53374
119.5,53835
120.0,54306
120.5,54748
121.0,55320
121.5,55905
122.0,56286
122.5,56799
123.0,57701
123.5,58299
124.0,58851
124.5,59435
125.0,60068
125.5,61026
126.0,61660
126.5,62390
127.0,62930
127.5,63854
128.0,64762
128.5,65356
129.0,66114
129.5,67022
130.0,67658
130.5,68441
131.0,68865
131.5,69286
132.0,69588
132.5,69964
133.0,70122
133.5,70365
134.0,70561
134.5,70660
135.0,70768
135.5,70897
136.0,71082
136.5,71364
137.0,71594
137.5,71999
138.0,72377
138.5,73144
139.0,73725
139.5,74660
140.0,75236
140.5,75905
141.0,76413
141.5,77257
142.0,78575
142.5,79178
143.0,79852
143.5,80492
144.0,81431
144.5,82212
145.0,83006
145.5,83623
146.0,84837
146.5,85407
147.0,86382
147.5,87073
148.0,87619
148.5,88790
149.0,89831
149.5,91601
150.0,92547
150.5,93705
151.0,95135
151.5,97483
152.0,99494
152.5,100669
153.0,101515
153.5,102433
154.0,103509
154.5,104694
155.0,105126
155.5,105868
156.0,106516
156.5,106796
157.0,107298
157.5,107457
158.0,108335
158.5,108820
159.0,109674
159.5,110080
160.0,110753
160.5,111224
161.0,112077
161.5,113240
162.0,114082
162.5,114955
163.0,116614
163.5,117546
164.0,118401
164.5,119324
165.0,121546
165.5,122683
166.0,123760
166.5,124537
167.0,125854
167.5,127509
168.0,129240
168.5,131359
169.0,133071
169.5,135259
170.0,137916
170.5,141209
171.0,144514
171.5,149472
172.0,154739
172.5,160470
173.0,168556
174.0,177130
