0.0,1550
0.5,2743
1.0,3450
1.5,4072
2.0,4532
2.5,4831
3.0,5183
3.5,5486
4.0,5691
4.5,6108
5.0,6367
5.5,6815
6.0,7082
6.5,7534
7.0,7709
7.5,8224
8.0,8362
8.5,8747
9.0,9064
9.5,9477
10.0,9881
10.5,10060
11.0,10115
11.5,10180
12.0,10265
12.5,10353
13.0,10435
13.5,10435
14.0,10452
14.5,10493
15.0,10520
15.5,10563
16.0,10636
16.5,10710
17.0,10845
17.5,10972
18.0,11146
18.5,11359
19.0,11534
19.5,11683
20.0,11900
20.5,12205
21.0,12376
21.5,12538
22.0,12811
22.5,13090
23.0,13345
23.5,13627
24.0,13735
24.5,13934
25.0,14280
25.5,14452
26.0,14677
26.5,14932
27.0,15146
27.5,15377
28.0,15591
28.5,15891
29.0,16111
29.5,16366
30.0,16660
30.5,17079
31.0,17284
31.5,17587
32.0,17850
32.5,18042
33.0,18353
33.5,18653
34.0,18839
34.5,18999
35.0,19040
35.5,19127
36.0,19298
36.5,19371
37.0,19487
37.5,19541
38.0,19621
38.5,19713
39.0,19796
39.5,19882
40.0,20012
40.5,20114
41.0,20230
41.5,20333
42.0,20449
42.5,20597
43.0,20738
43.5,20843
44.0,20962
44.5,21085
45.0,21242
45.5,21427
46.0,21550
46.5,21861
47.0,22038
47.5,22146
48.0,22382
48.5,22578
49.0,22767
49.5,22982
50.0,23205
50.5,23394
51.0,23710
51.5,23992
52.0,24166
52.5,24406
53.0,24723
53.5,24874
54.0,25102
54.5,25426
55.0,25655
55.5,26019
56.0,26271
56.5,26547
57.0,26805
57.5,27165
58.0,27357
58.5,27469
59.0,27612
59.5,27724
60.0,27849
60.5,27873
61.0,27906
61.5,27961
62.0,28012
62.5,28069
63.0,28110
63.5,28213
64.0,28343
64.5,28416
65.0,28571
65.5,28728
66.0,28742
66.5,28869
67.0,28968
67.5,29069
68.0,29209
68.5,29352
69.0,29491
69.5,29630
70.0,29777
70.5,30034
71.0,30122
71.5,30197
72.0,30753
72.5,31781
73.0,32513
73.5,32997
74.0,33496
74.5,34061
75.0,34813
75.5,35642
76.0,36594
76.5,37728
77.0,38929
77.5,40069
78.0,41315
78.5,42679
79.0,43882
79.5,45101
80.0,46700
80.5,47853
81.0,48780
81.5,49911
82.0,50537
82.5,50781
83.0,51101
83.5,51302
84.0,51638
84.5,51796
85.0,51928
85.5,51982
86.0,52214
86.5,52419
87.0,52647
87.5,52982
88.0,53270
88.5,53666
89.0,54366
89.5,54787
90.0,55179
90.5,55561
91.0,55930
91.5,56054
92.0,56393
92.5,56666
93.0,57248
93.5,57920
94.0,58314
94.5,59103
95.0,59562
95.5,59840
96.0,60284
96.5,60945
97.0,61316
97.5,61746
98.0,61970
98.5,62317
99.0,62950
99.5,63584
100.0,64090
100.5,64847
101.0,65904
101.5,67000
102.0,68708
102.5,70105
103.0,71200
103.5,72768
104.0,73564
104.5,75033
105.0,76272
105.5,77152
106.0,78213
106.5,78614
107.0,78945
107.5,79474
108.0,79938
108.5,80166
109.0,80510
109.5,80707
110.0,81121
110.5,81367
111.0,81401
111.5,81653
112.0,82309
112.5,82739
113.0,83202
113.5,84135
114.0,84601
114.5,84995
115.0,85265
115.5,85737
116.0,85961
116.5,86494
117.0,86988
117.5,87963
118.0,88495
118.5,89284
119.0,89990
119.5,90593
120.0,91171
120.5,91774
121.0,92407
121.5,93445
122.0,94429
122.5,95115
123.0,95973
123.5,96643
124.0,98560
124.5,100054
125.0,101674
125.5,103347
126.0,105522
126.5,107049
127.0,109529
127.5,111243
128.0,113649
128.5,116203
129.0,117693
129.5,119917
130.0,121818
130.5,122888
131.0,124015
131.5,125249
132.0,126150
132.5,126735
133.0,127314
133.5,127469
134.0,128126
134.5,128623
135.0,129583
135.5,130611
136.0,131966
136.5,133766
137.0,135381
137.5,136756
138.0,137547
138.5,138526
139.0,140513
139.5,142372
140.0,143665
140.5,144847
141.0,147454
141.5,149807
142.0,151584
142.5,153280
143.0,154488
143.5,156640
144.0,158507
144.5,160040
145.0,162440
145.5,165550
146.0,169893
146.5,173875
147.0,178879
147.5,184575
148.0,190908
148.5,199024
149.0,208125
150.0,217011
