0.0,1742
0.5,2560
1.0,3164
1.5,3550
2.0,3816
2.5,4078
3.0,4393
3.5,4852
4.0,5194
4.5,5540
5.0,6064
5.5,6648
6.0,7090
6.5,7560
7.0,8140
7.5,8696
8.0,9115
8.5,9438
9.0,10036
9.5,10318
10.0,10493
10.5,10580
11.0,10668
11.5,10758
12.0,10800
12.5,10860
13.0,10892
13.5,10932
14.0,10976
14.5,11048
15.0,11158
15.5,11268
16.0,11416
16.5,11590
17.0,11794
17.5,11986
18.0,12151
18.5,12305
19.0,12432
19.5,12558
20.0,12672
20.5,12828
21.0,13024
21.5,13286
22.0,13428
22.5,13660
23.0,13796
23.5,13998
24.0,14170
24.5,14338
25.0,14470
25.5,14594
26.0,14832
26.5,15076
27.0,15394
27.5,15639
28.0,15844
28.5,16046
29.0,16400
29.5,16746
30.0,17162
30.5,17492
31.0,17748
31.5,18090
32.0,18362
32.5,18638
33.0,19162
33.5,19418
34.0,19560
34.5,19704
35.0,19820
35.5,19940
36.0,20062
36.5,20138
37.0,20170
37.5,20242
38.0,20290
38.5,20320
39.0,20394
39.5,20584
40.0,20718
40.5,20849
41.0,21014
41.5,21168
42.0,21270
42.5,21380
43.0,21498
43.5,21619
44.0,21766
44.5,21914
45.0,22156
45.5,22440
46.0,22566
46.5,22708
47.0,22868
47.5,23000
48.0,23220
48.5,23476
49.0,23562
49.5,23702
50.0,23960
50.5,24170
51.0,24430
51.5,24626
52.0,24796
52.5,25186
53.0,25576
53.5,25838
54.0,26244
54.5,26590
55.0,26908
55.5,27482
56.0,27890
56.5,28185
57.0,28420
57.5,28564
58.0,28837
58.5,29178
59.0,29326
59.5,29560
60.0,29694
60.5,29738
61.0,29834
61.5,29858
62.0,29980
62.5,30026
63.0,30041
63.5,30088
64.0,30170
64.5,30281
65.0,30356
65.5,30410
66.0,30497
66.5,30570
67.0,30660
67.5,30804
68.0,30932
68.5,31028
69.0,31196
69.5,31286
70.0,31394
70.5,31508
71.0,31580
71.5,31718
72.0,31876
72.5,32014
73.0,32110
73.5,32216
74.0,32380
74.5,32574
75.0,32660
75.5,32872
76.0,33152
76.5,33446
77.0,33822
77.5,34081
78.0,34440
78.5,34838
79.0,35141
79.5,35375
80.0,35596
80.5,35910
81.0,36300
81.5,36489
82.0,36780
82.5,36958
83.0,37100
83.5,37158
84.0,37305
84.5,37368
85.0,37422
85.5,37500
86.0,37576
86.5,37704
87.0,37850
87.5,37936
88.0,38046
88.5,38200
89.0,38325
89.5,38440
90.0,38616
90.5,38661
91.0,38812
91.5,38916
92.0,39042
92.5,39086
93.0,39233
93.5,39399
94.0,39622
94.5,39700
95.0,39808
95.5,39978
96.0,40456
96.5,40729
97.0,41161
97.5,41472
98.0,41826
98.5,42038
99.0,42222
99.5,42548
100.0,42884
100.5,43372
101.0,43975
101.5,44386
102.0,45134
102.5,45440
103.0,46212
103.5,46736
104.0,47302
104.5,47970
105.0,48630
105.5,49000
106.0,49542
106.5,50078
107.0,50178
107.5,50268
108.0,50314
108.5,50408
109.0,50428
109.5,50484
110.0,50560
110.5,50620
111.0,50762
111.5,50828
112.0,50982
112.5,51040
113.0,51166
113.5,51334
114.0,51456
114.5,51653
115.0,51962
115.5,52198
116.0,52598
116.5,52810
117.0,52966
117.5,53198
118.0,53459
118.5,53816
119.0,54048
119.5,54499
120.0,54766
120.5,55182
121.0,55442
121.5,55940
122.0,56255
122.5,56528
123.0,56866
123.5,57123
124.0,57521
124.5,57920
125.0,58620
125.5,59000
126.0,59594
126.5,60162
127.0,60697
127.5,61307
128.0,61702
128.5,62050
129.0,62457
129.5,62981
130.0,63597
130.5,63914
131.0,64279
131.5,64482
132.0,64641
132.5,64844
133.0,64872
133.5,64975
134.0,65024
134.5,65046
135.0,65216
135.5,65336
136.0,65580
136.5,65738
137.0,66172
137.5,66314
138.0,66684
138.5,67176
139.0,67756
139.5,68095
140.0,68394
140.5,68763
141.0,69420
141.5,69668
142.0,70150
142.5,70580
143.0,70778
143.5,71086
144.0,71874
144.5,72474
145.0,72992
145.5,73720
146.0,74398
146.5,74824
147.0,75384
147.5,75844
148.0,76367
148.5,76666
149.0,77384
149.5,78272
150.0,79474
150.5,80198
151.0,80834
151.5,81792
152.0,82470
152.5,82764
153.0,83664
153.5,84517
154.0,85176
154.5,86134
155.0,86768
155.5,87143
156.0,87530
156.5,87942
157.0,88279
157.5,88534
158.0,88828
158.5,89138
159.0,89699
159.5,90060
160.0,90590
160.5,90944
161.0,91222
161.5,91920
162.0,92479
162.5,92960
163.0,93364
163.5,94104
164.0,95312
164.5,96188
165.0,96928
165.5,98473
166.0,99994
166.5,100375
167.0,100814
167.5,101489
168.0,102308
168.5,103914
169.0,105049
169.5,106592
170.0,108316
170.5,109808
171.0,112668
171.5,116064
172.0,120682
172.5,125660
173.0,132404
174.0,140350
