0.0,1280
0.5,2560
1.0,3490
1.5,4208
2.0,4700
2.5,5171
3.0,5592
3.5,6120
4.0,6764
4.5,7260
5.0,7910
5.5,8802
6.0,9540
6.5,10278
7.0,10820
7.5,11328
8.0,11820
8.5,12520
9.0,12968
9.5,13564
10.0,14042
10.5,14364
11.0,14584
11.5,14726
12.0,14924
12.5,15081
13.0,15164
13.5,15294
14.0,15384
14.5,15512
15.0,15689
15.5,15990
16.0,16214
16.5,16396
17.0,16678
17.5,16982
18.0,17260
18.5,17530
19.0,17679
19.5,17904
20.0,18107
20.5,18387
21.0,18686
21.5,19194
22.0,19616
22.5,19936
23.0,20119
23.5,20396
24.0,20572
24.5,20815
25.0,21082
25.5,21380
26.0,21606
26.5,21780
27.0,22226
27.5,22687
28.0,23106
28.5,23496
29.0,24048
29.5,24664
30.0,25160
30.5,25841
31.0,26573
31.5,27283
32.0,27898
32.5,28607
33.0,28952
33.5,29628
34.0,30114
34.5,30308
35.0,30440
35.5,30528
36.0,30616
36.5,30782
37.0,30854
37.5,30956
38.0,30990
38.5,31060
39.0,31230
39.5,31470
40.0,31620
40.5,31882
41.0,32144
41.5,32342
42.0,32467
42.5,32601
43.0,32701
43.5,32828
44.0,33068
44.5,33360
45.0,33714
45.5,34055
46.0,34329
46.5,34559
47.0,34774
47.5,35016
48.0,35225
48.5,35464
49.0,35692
49.5,35894
50.0,36206
50.5,36472
51.0,36728
51.5,37030
52.0,37504
52.5,38010
53.0,38576
53.5,39230
54.0,39788
54.5,40460
55.0,41224
55.5,41767
56.0,42541
56.5,42989
57.0,43479
57.5,44083
58.0,44550
58.5,44754
59.0,44987
59.5,45206
60.0,45382
60.5,45581
61.0,45654
61.5,45788
62.0,45892
62.5,45960
63.0,46108
63.5,46288
64.0,46688
64.5,46926
65.0,47340
65.5,47682
66.0,47906
66.5,48268
67.0,48468
67.5,48859
68.0,49140
68.5,49406
69.0,49860
69.5,50040
70.0,50172
70.5,50370
71.0,50440
71.5,50554
72.0,50716
72.5,50900
73.0,51322
73.5,51418
74.0,51608
74.5,51804
75.0,52021
75.5,52295
76.0,52640
76.5,52905
77.0,53360
77.5,53992
78.0,54666
78.5,55258
79.0,55851
79.5,56346
80.0,56980
80.5,57570
81.0,57878
81.5,58720
82.0,59099
82.5,59216
83.0,59390
83.5,59540
84.0,59554
84.5,59658
85.0,59840
85.5,60064
86.0,60230
86.5,60358
87.0,60493
87.5,60822
88.0,61076
88.5,61208
89.0,61460
89.5,61696
90.0,61788
90.5,61891
91.0,62002
91.5,62118
92.0,62336
92.5,62509
93.0,62818
93.5,63132
94.0,63347
94.5,63648
95.0,63768
95.5,63894
96.0,64400
96.5,64878
97.0,65782
97.5,66216
98.0,66458
98.5,66950
99.0,67658
99.5,68072
100.0,68860
100.5,69552
101.0,70129
101.5,70884
102.0,71980
102.5,72934
103.0,74094
103.5,74816
104.0,75731
104.5,76664
105.0,77394
105.5,78211
106.0,79108
106.5,79400
107.0,80026
107.5,80620
108.0,80921
108.5,81084
109.0,81407
109.5,81568
110.0,81868
110.5,81956
111.0,82191
111.5,82340
112.0,82644
112.5,82866
113.0,83160
113.5,83628
114.0,83990
114.5,84904
115.0,85664
115.5,86507
116.0,87288
116.5,88335
117.0,89234
117.5,89890
118.0,90618
118.5,90996
119.0,91656
119.5,92318
120.0,93128
120.5,93426
121.0,94112
121.5,94614
122.0,95594
122.5,96344
123.0,97499
123.5,98395
124.0,98932
124.5,99714
125.0,100292
125.5,101056
126.0,101614
126.5,102467
127.0,102859
127.5,103742
128.0,104635
128.5,105684
129.0,106662
129.5,107341
130.0,108100
130.5,109312
131.0,109695
131.5,109980
132.0,110237
132.5,110438
133.0,110694
133.5,110814
134.0,110947
134.5,111015
135.0,111118
135.5,111313
136.0,111484
136.5,111998
137.0,112677
137.5,113162
138.0,114146
138.5,114665
139.0,115450
139.5,115718
140.0,116960
140.5,118253
141.0,118940
141.5,119855
142.0,120483
142.5,121190
143.0,121840
143.5,122663
144.0,123734
144.5,124098
145.0,124772
145.5,125760
146.0,126362
146.5,126824
147.0,127836
147.5,128535
148.0,129644
148.5,130586
149.0,131408
149.5,132504
150.0,132945
150.5,134270
151.0,134960
151.5,136274
152.0,136892
152.5,138152
153.0,139226
153.5,140436
154.0,141130
154.5,141836
155.0,142248
155.5,142891
156.0,143374
156.5,143680
157.0,144070
157.5,144302
158.0,144526
158.5,144570
159.0,145170
159.5,145534
160.0,145862
160.5,146727
161.0,146983
161.5,147276
162.0,147982
162.5,148558
163.0,149538
163.5,149720
164.0,150188
164.5,150753
165.0,151584
165.5,152453
166.0,153150
166.5,154088
167.0,154734
167.5,155296
168.0,156104
168.5,156648
169.0,157746
169.5,158722
170.0,159544
170.5,160236
171.0,160954
171.5,161984
172.0,162738
172.5,164650
173.0,165680
173.5,167334
174.0,168612
174.5,170822
175.0,172486
175.5,174300
176.0,176862
176.5,179172
177.0,181136
177.5,182682
178.0,184244
178.5,185554
179.0,187128
179.5,188366
180.0,189267
180.5,190046
181.0,191148
181.5,192042
182.0,192224
182.5,192496
183.0,194094
183.5,196072
184.0,197599
184.5,199518
185.0,200763
185.5,201772
186.0,202704
186.5,203854
187.0,205140
187.5,206514
188.0,208176
188.5,209616
189.0,211424
189.5,214992
190.0,216697
190.5,218723
191.0,220483
191.5,222580
192.0,224610
192.5,227117
193.0,229867
193.5,231701
194.0,234046
194.5,237323
195.0,241569
195.5,246717
196.0,252282
196.5,259164
198.0,276096
