0.0,1560
0.5,2628
1.0,3555
1.5,4280
2.0,4878
2.5,5400
3.0,5884
3.5,6509
4.0,7160
4.5,7720
5.0,8508
5.5,9300
6.0,10112
6.5,10758
7.0,11344
7.5,12243
8.0,12942
8.5,13948
9.0,14508
9.5,15333
10.0,15882
10.5,16218
11.0,16496
11.5,16788
12.0,17040
12.5,17210
13.0,17380
13.5,17468
14.0,17626
14.5,17800
15.0,17985
15.5,18250
16.0,18474
16.5,18930
17.0,19340
17.5,19622
18.0,19846
18.5,20088
19.0,20388
19.5,20708
20.0,21102
20.5,21462
21.0,21704
21.5,22174
22.0,22624
22.5,22948
23.0,23274
23.5,23584
24.0,23804
24.5,24170
25.0,24370
25.5,24766
26.0,25182
26.5,25528
27.0,26074
27.5,26490
28.0,27028
28.5,27648
29.0,28508
29.5,29304
30.0,30294
30.5,30762
31.0,31490
31.5,32180
32.0,33014
32.5,33932
33.0,34400
33.5,35049
34.0,35804
34.5,36194
35.0,36502
35.5,36760
36.0,37199
36.5,37430
37.0,37512
37.5,37632
38.0,37762
38.5,37866
39.0,38162
39.5,38350
40.0,38724
40.5,39006
41.0,39454
41.5,39686
42.0,39924
42.5,40210
43.0,40722
43.5,41022
44.0,41218
44.5,41460
45.0,41626
45.5,42160
46.0,42440
46.5,42878
47.0,43176
47.5,43406
48.0,43712
48.5,44018
49.0,44544
49.5,44970
50.0,45210
50.5,45657
51.0,46298
51.5,46782
52.0,47142
52.5,48064
53.0,48742
53.5,49416
54.0,50000
54.5,50394
55.0,50956
55.5,51716
56.0,52428
56.5,53739
57.0,54380
57.5,55036
58.0,55558
58.5,56102
59.0,56584
59.5,56822
60.0,57111
60.5,57526
61.0,57632
61.5,57940
62.0,58184
62.5,58364
63.0,58544
63.5,58797
64.0,59000
64.5,59170
65.0,59436
65.5,59760
66.0,59976
66.5,60199
67.0,60443
67.5,60548
68.0,61072
68.5,61268
69.0,61372
69.5,61756
70.0,62029
70.5,62388
71.0,62614
71.5,62818
72.0,63733
72.5,64912
73.0,65612
73.5,66810
74.0,67713
74.5,68364
75.0,68962
75.5,69888
76.0,71145
76.5,72072
77.0,73108
77.5,74324
78.0,75525
78.5,77262
79.0,79152
79.5,80304
80.0,81598
80.5,83021
81.0,84442
81.5,85844
82.0,87374
82.5,88568
83.0,89685
83.5,90056
84.0,90464
84.5,90796
85.0,91208
85.5,91238
86.0,91718
86.5,92132
87.0,92576
87.5,93064
88.0,93810
88.5,94514
89.0,95084
89.5,96068
90.0,97100
90.5,98281
91.0,99658
91.5,100606
92.0,101054
92.5,102098
93.0,103132
93.5,104120
94.0,105134
94.5,106178
95.0,107514
95.5,108680
96.0,109684
96.5,110956
97.0,112558
97.5,113654
98.0,114658
98.5,116116
99.0,117360
99.5,118214
100.0,119420
100.5,120912
101.0,122124
101.5,124194
102.0,125795
102.5,127344
103.0,129850
103.5,131541
104.0,133466
104.5,134764
105.0,136138
105.5,137689
106.0,139106
106.5,140248
107.0,141240
107.5,141990
108.0,143326
108.5,144140
109.0,144310
109.5,145200
110.0,146010
110.5,146644
111.0,147154
111.5,147212
112.0,148270
112.5,148810
113.0,149651
113.5,150420
114.0,151492
114.5,152559
115.0,153704
115.5,155358
116.0,157804
116.5,159520
117.0,161230
117.5,163000
118.0,164944
118.5,167148
119.0,168876
119.5,171192
120.0,173200
120.5,175644
121.0,177814
121.5,180000
122.0,182212
122.5,183998
123.0,186694
123.5,189031
124.0,191214
124.5,194251
125.0,196390
125.5,199756
126.0,202078
126.5,205337
127.0,209013
127.5,212598
128.0,215676
128.5,219651
129.0,222290
129.5,225386
130.0,228806
130.5,231486
131.0,234600
131.5,236546
132.0,238648
132.5,240476
133.0,241830
133.5,243314
134.0,244357
134.5,245232
135.0,246956
135.5,247782
136.0,249527
136.5,251120
137.0,252290
137.5,254147
138.0,255812
138.5,257860
139.0,260314
139.5,262456
140.0,265130
140.5,268208
141.0,272242
141.5,275498
142.0,278626
142.5,282730
143.0,285950
143.5,289596
144.0,292710
144.5,297520
145.0,300772
145.5,303855
146.0,308822
146.5,313620
147.0,320974
147.5,328327
148.0,336851
148.5,346212
149.0,356574
150.0,368214
